4.9392,3.3237,2.7229,2.7878,2.2267,2.8684,1.9078,2.0680,2.9376,2.0361,3.3068,2.6406,2.7464,2.7087,2.8975,2.4126,2.1287,2.3898,2.6501,3.0356,2.4106,4.0988,4.4763,6.0020,5.4648,4.7172,5.0820,5.3894,5.6110,6.0157,4.5410,5.5432,6.1132,4.2014,2.9746,4.1640,4.8640,4.3321,4.4137,2.7152,1.4640,2.1408,2.4976,1.7466,0.9603,1.7240,1.6797,3.5064,3.6673,3.6349,3.4718,3.8019,4.3623,3.9812,4.7327,4.4389,4.4779,4.1407,4.8801,4.6354,4.4567,5.5864,5.7437,5.5439,6.7927
3.3945,3.1658,3.7890,3.4378,2.5975,1.9508,2.0790,1.7103,2.7533,2.1258,2.4902,2.6502,2.4117,2.0093,2.7072,2.9331,3.0340,2.2874,3.5871,3.4232,3.4643,3.4154,5.1227,6.2239,5.3495,5.0062,3.9204,4.1509,4.8577,5.6055,5.2979,4.9955,5.2698,4.0867,4.0442,5.0547,4.1660,3.4723,3.2847,2.5060,2.3028,2.3522,2.6983,2.2790,2.5332,2.4161,3.2428,3.6591,4.2180,4.1322,2.8858,2.5451,4.0187,3.6537,3.2808,4.2036,3.9403,3.6576,4.3164,4.6961,4.2209,4.5498,5.5357,5.6618,5.4954
2.3555,2.6995,2.9264,2.8431,3.8792,2.4085,2.2774,1.6433,1.8764,2.1718,2.5051,2.7737,2.5217,3.3343,4.1067,3.1314,3.6501,3.5218,3.1899,3.3732,3.4711,4.2428,4.5096,5.0523,4.1552,4.1449,3.6045,3.5740,4.0614,5.5571,4.8713,5.8661,5.8960,3.9557,4.1594,4.8571,3.3534,3.5925,2.9059,2.3827,3.4543,2.6397,3.2582,3.1604,3.5059,3.6071,4.8786,3.9208,4.0871,3.9272,2.9017,3.3150,4.1045,3.7768,4.1289,3.4218,3.5611,2.9948,5.8231,4.6162,4.3678,4.1218,4.5000,4.9390,5.8559
2.3548,2.5165,2.9093,3.4125,3.1894,3.5054,2.8564,3.2164,2.7781,2.5391,2.1556,2.7182,2.3199,1.8028,2.8084,2.1711,2.7660,2.7077,2.3947,2.7892,3.7894,4.0778,4.4084,4.5691,4.5647,4.4080,3.8430,2.9476,2.3530,4.1966,4.4235,5.2616,4.7752,4.7448,4.1025,4.8020,3.3103,3.1137,3.2867,3.1373,2.5980,2.6159,3.5153,3.9545,4.7962,4.1216,4.8803,3.9895,4.2093,3.9124,3.5810,3.5140,3.8298,3.6324,3.1090,3.2830,3.7657,3.9840,3.9229,3.7966,4.7572,4.7480,4.7415,4.0017,6.1041
2.5828,2.7489,2.7363,2.9730,2.3594,3.2979,2.8715,2.0145,3.7890,2.9018,2.7269,1.8678,2.0785,2.5407,1.8618,1.4955,2.5736,2.2195,1.3011,2.8631,4.4779,4.4367,5.0484,4.3746,4.2408,3.6459,3.7101,2.7745,2.3039,3.6653,3.9873,5.0227,4.9823,4.6656,3.5884,3.4813,2.7777,3.3004,3.9256,3.6225,2.8022,3.2402,2.9074,3.8404,5.5869,3.6107,4.5283,4.5981,4.7154,4.3950,4.4049,2.6209,3.4870,3.1434,2.5259,3.4095,3.6722,3.8916,4.4301,4.9367,5.9234,5.2923,4.7254,4.8113,5.3923
2.2262,3.6168,2.5932,2.6060,2.5991,1.2812,1.9446,2.2420,2.8074,2.9266,2.8201,3.5149,3.1540,2.9792,1.5616,0.9855,0.9829,1.0954,1.4782,2.8872,3.7814,4.3146,3.7567,3.7009,3.1478,3.3193,3.4236,3.4712,2.7903,3.2645,4.6567,3.2128,4.4979,4.4257,4.0683,3.5508,3.8853,3.8388,3.3450,3.2552,2.7504,3.4775,3.3561,1.9109,3.2979,3.4496,4.0258,4.1440,3.7505,3.4294,3.9434,4.0052,3.5989,3.8639,2.5882,3.4625,3.4501,4.5516,4.8541,4.6612,4.5792,4.4100,5.1736,4.9789,5.4893
3.8468,2.3984,4.0940,2.6894,2.0537,1.3797,1.3170,2.2440,4.0907,4.0033,3.9613,3.8059,3.1564,2.8319,2.5302,1.0933,0.6249,0.9426,1.9497,2.1989,3.4587,2.7606,3.2703,3.5996,4.1584,4.3075,3.4332,3.2207,3.7155,4.0751,4.7804,3.3771,3.6337,3.8648,4.0280,3.2125,3.6485,3.8367,4.1130,3.0861,3.1464,1.9856,1.4479,1.6562,3.3125,3.1994,2.9396,3.0536,3.4094,3.2847,2.4303,2.5438,3.4303,3.6408,3.7807,4.1283,3.9225,4.4166,4.6023,5.5073,5.4359,4.9101,6.3267,5.0310,4.3716
2.9233,2.7225,2.7783,2.5474,1.7087,-0.1532,2.4328,2.2954,2.5548,2.8033,3.7434,2.4218,3.6153,3.2945,2.1264,1.7206,1.5741,1.6126,1.2737,1.1252,2.0800,1.7988,3.3802,4.1861,4.7987,4.6681,3.2096,3.9391,3.3221,3.2049,3.2356,3.3153,3.2676,4.1732,2.9984,2.8756,3.2460,3.8370,2.5768,2.7568,2.6331,1.3713,2.0188,1.8758,2.2785,2.9343,2.1759,1.3363,2.7663,2.6296,2.3004,3.1591,3.0930,3.8279,2.9464,3.6113,4.1928,4.5995,4.4492,5.5096,5.8121,5.6045,5.8597,5.0788,4.9632
4.1796,2.8106,1.2754,1.4354,0.7420,0.9800,1.6437,1.3964,0.9122,1.5598,2.3506,2.6730,3.7142,2.6716,2.2894,1.8345,1.0171,0.2961,-0.2728,0.5016,1.5568,2.3616,3.9415,3.9587,5.1047,4.8548,3.8728,3.6766,4.7120,2.9893,3.6811,2.6846,2.9680,3.4917,3.6820,2.7932,1.9272,2.3280,2.2596,2.4578,2.5976,1.2670,1.1703,1.0501,2.0761,2.4404,2.3963,2.6622,2.7214,3.1012,2.7844,2.8594,1.9346,2.8695,3.6494,3.6382,4.6320,3.7159,4.2280,5.2752,4.9959,4.7871,5.9132,5.5968,5.1381
2.8724,2.4559,2.5016,0.9516,0.3093,1.6285,1.5089,0.1911,0.8915,1.6986,2.1411,1.8753,2.6073,2.8094,2.6855,1.4636,0.7780,-0.0508,0.2124,0.9238,0.9508,2.2092,3.7244,3.9410,4.0037,4.4675,4.4627,6.1601,4.6252,4.2078,4.0043,2.7669,3.1072,3.2624,4.5914,4.3209,2.4849,2.3168,1.5911,2.1946,2.1205,1.5347,1.3892,0.4015,1.1502,2.0243,2.4489,3.2618,2.8415,2.8460,2.8808,2.4132,2.8374,3.2323,3.1780,3.1912,3.8003,4.2919,4.1471,4.7482,4.9247,5.7882,5.0646,5.3278,4.9393
